Amazon_id,Amazon Product Name,Amazon Price,Flipkart_id,Flipkart Product Name,Flipkart Price
106046a1457d7a7f380dd3fe2cd75c33,karatcraft dulce gold diamond 18 k ring,40250,106046a1457d7a7f380dd3fe2cd75c33,karatcraft dulce gold diamond 18 k ring,40267
75e63996bb7901fe2f5422c909c83149,karatcraft robini emerald gold diamond 18 k ring,43465,75e63996bb7901fe2f5422c909c83149,karatcraft robini emerald gold diamond 18 k ring,43481
ddd03678e70bb07350606c8983df35d4,karatcraft om gold diamond 18 k ring,44229,ddd03678e70bb07350606c8983df35d4,karatcraft om gold diamond 18 k ring,44247
e0f0e5d360b14e137e5b438cd99f5849,lee mark men s solid formal shirt,1697,e0f0e5d360b14e137e5b438cd99f5849,lee mark men s solid formal shirt,1699
65e2abd46ea9e6ade1c215196f0a37dc,clara certified katela 8 3 cts or 9 25 ratti zoya sterling silver amethyst ring,6159,65e2abd46ea9e6ade1c215196f0a37dc,clara certified katela 8 3 cts or 9 25 ratti zoya sterling silver amethyst ring,6160
a5bfef5b28f5fb08b6f66df0d83c0c97,clara certified katela 6 5 cts or 7 25 ratti elegant sterling silver amethyst ring,5253,a5bfef5b28f5fb08b6f66df0d83c0c97,clara certified katela 6 5 cts or 7 25 ratti elegant sterling silver amethyst ring,5270
dd7133ff8a169bef643f69e8d77bcde8,clara certified katela 3 9 cts or 4 25 ratti stunning sterling silver amethyst ring,4205,dd7133ff8a169bef643f69e8d77bcde8,clara certified katela 3 9 cts or 4 25 ratti stunning sterling silver amethyst ring,4210
83f547de6e1a3b43b1045d0f39d20d19,clara certified katela 6 5 cts or 7 25 ratti 4 prongs sterling silver amethyst ring,5257,83f547de6e1a3b43b1045d0f39d20d19,clara certified katela 6 5 cts or 7 25 ratti 4 prongs sterling silver amethyst ring,5270
5380ad11d79479435d3121db20474d6e,clara certified katela 5 5 cts or 6 25 ratti elegant sterling silver amethyst ring,4749,5380ad11d79479435d3121db20474d6e,clara certified katela 5 5 cts or 6 25 ratti elegant sterling silver amethyst ring,4750
465662da5f4b41c475d51684084f59c7,clara certified katela 3 cts or 3 25 ratti 4 prongs sterling silver amethyst ring,3517,465662da5f4b41c475d51684084f59c7,clara certified katela 3 cts or 3 25 ratti 4 prongs sterling silver amethyst ring,3530
9d442ef603d3149cf53c95d9b4cb490f,bluestone the princess gold diamond 18 k ring,35399,9d442ef603d3149cf53c95d9b4cb490f,bluestone the princess gold diamond 18 k ring,35415
7469f0111f8d34c42100f7c3001acde1,nishtaa yellow gold cubic zirconia 22 k ring,11805,7469f0111f8d34c42100f7c3001acde1,nishtaa yellow gold cubic zirconia 22 k ring,11820
eae96eb20ef0f1cb1c6897a01906c54c,living world by home stop solid wood display unit,5487,eae96eb20ef0f1cb1c6897a01906c54c,living world by home stop solid wood display unit,5499
944e519a7fac6d648246603aa4639b62,status quo men s solid casual shirt,1680,944e519a7fac6d648246603aa4639b62,status quo men s solid casual shirt,1699
cb3f1acf06c356feed26973d51f78bcc,asian gems jewels 6 25 ratti 5 dhaatu sterling silver metal alloy cat s eye na k ring,1639,cb3f1acf06c356feed26973d51f78bcc,asian gems jewels 6 25 ratti 5 dhaatu sterling silver metal alloy cat s eye na k ring,1656
4087e8f2c0aefe09457ec6eff0fc564a,asian gems jewels 5 dhaatu metal alloy zircon ring,3024,4087e8f2c0aefe09457ec6eff0fc564a,asian gems jewels 5 dhaatu metal alloy zircon ring,3030
d6883e16c9863a8d09a42c0d06afd7ae,wearyourshine by pcj the adriyel gold diamond 18 k ring,28959,d6883e16c9863a8d09a42c0d06afd7ae,wearyourshine by pcj the adriyel gold diamond 18 k ring,28963
325c294de01be7e172feb49dc89189be,asian gems jewels 5 25 ratti 5 dhaatu sterling silver metal alloy coral ring,1733,cb3f1acf06c356feed26973d51f78bcc,asian gems jewels 6 25 ratti 5 dhaatu sterling silver metal alloy cat s eye na k ring,1656
92b9ea96e2bc01863dbe0396ea540f99,kuberbox ravishing ring white gold diamond topaz 14k white gold 14 k ring,8537,92b9ea96e2bc01863dbe0396ea540f99,kuberbox ravishing ring white gold diamond topaz 14k white gold 14 k ring,8538
4f1eaddde3bdfa7e5898e4641e4754b6,karatcraft wadell gold diamond 18 k ring,42310,4f1eaddde3bdfa7e5898e4641e4754b6,karatcraft wadell gold diamond 18 k ring,42321
26b77888c8408c60006d1b3ff331b5ad,karatcraft twinoh gold diamond 18 k ring,32511,26b77888c8408c60006d1b3ff331b5ad,karatcraft twinoh gold diamond 18 k ring,32528
8641b2d3d40163708495f9d09a3d0cd5,karatcraft clariz gold diamond 18 k ring,32656,8641b2d3d40163708495f9d09a3d0cd5,karatcraft clariz gold diamond 18 k ring,32658
5510991070a1e6772052172d81003a3d,karatcraft solitana gold diamond 18 k ring,30171,5510991070a1e6772052172d81003a3d,karatcraft solitana gold diamond 18 k ring,30176
26fc529ea4d74e57f4a9c7318d72c72a,karatcraft celebra gold diamond 18 k ring,32510,26fc529ea4d74e57f4a9c7318d72c72a,karatcraft celebra gold diamond 18 k ring,32524
368d081ac9efc6d56255fb88cfe185ca,karatcraft duilla ruby gold diamond 18 k ring,49995,368d081ac9efc6d56255fb88cfe185ca,karatcraft duilla ruby gold diamond 18 k ring,49999
126a2b4e185c2f7a4908f628c8cb8472,karatcraft journa gold diamond 18 k ring,45343,126a2b4e185c2f7a4908f628c8cb8472,karatcraft journa gold diamond 18 k ring,45345
f53e7a8aaa0889f82c7465fe725eea1e,caratlane fantasia band white gold diamond 18 k ring,31016,f53e7a8aaa0889f82c7465fe725eea1e,caratlane fantasia band white gold diamond 18 k ring,31033
b1d1076fc8267bdaa6a5d49f4b180ba5,karigaari set of 5 adivasi doing merry on trumpet showpiece 30 cm,4489,b1d1076fc8267bdaa6a5d49f4b180ba5,karigaari set of 5 adivasi doing merry on trumpet showpiece 30 cm,4500
3d47967be194f6fe89814a62b0ef72f5,wearyourshine by pcj the sharman gold diamond 18 k ring,29290,3d47967be194f6fe89814a62b0ef72f5,wearyourshine by pcj the sharman gold diamond 18 k ring,29292
29cdf5689181b2f86f2c480db525a263,nishtaa yellow gold 22 k ring,6734,29cdf5689181b2f86f2c480db525a263,nishtaa yellow gold 22 k ring,6740
2c96ec1b2c02e4c29bb61d03668478a6,totta pouch for sony xperia m5 dual,786,2c96ec1b2c02e4c29bb61d03668478a6,totta pouch for sony xperia m5 dual,799
fd41178d3e845364fce52914580fd852,lee mark men s solid formal shirt,1694,e0f0e5d360b14e137e5b438cd99f5849,lee mark men s solid formal shirt,1699
be42df7c45ea5505cb27c71e981010a3,karatcraft trilic gold diamond 18 k ring,48589,be42df7c45ea5505cb27c71e981010a3,karatcraft trilic gold diamond 18 k ring,48596
a48082f2eb2ae7b9e1f91303f167fb81,karatcraft wadell gold diamond 18 k ring,44221,a48082f2eb2ae7b9e1f91303f167fb81,karatcraft wadell gold diamond 18 k ring,44226
d267f7af81aadac6d1c0d6d39feb5a01,karatcraft donna gold diamond 18 k ring,49537,d267f7af81aadac6d1c0d6d39feb5a01,karatcraft donna gold diamond 18 k ring,49542
005e8286bfe14a4db4c43e6794be20c1,wearyourshine by pcj the melina gold diamond 18 k ring,23934,005e8286bfe14a4db4c43e6794be20c1,wearyourshine by pcj the melina gold diamond 18 k ring,23949
344ff5b9f6ae8f820810ae9c8db4fa3a,wearyourshine by pcj the radelle diamond gold diamond yellow gold 18 k ring,31672,344ff5b9f6ae8f820810ae9c8db4fa3a,wearyourshine by pcj the radelle diamond gold diamond yellow gold 18 k ring,31673
15bba5aa62ee932c45c47edb8a3f846c,wearyourshine by pcj the helaine gold diamond 18 k ring,31654,15bba5aa62ee932c45c47edb8a3f846c,wearyourshine by pcj the helaine gold diamond 18 k ring,31663
c9dce0336769c73342915057df928cb4,caratlane swish ray white gold diamond 18 k ring,31051,c9dce0336769c73342915057df928cb4,caratlane swish ray white gold diamond 18 k ring,31062
293b14d04dc5bbe88cbc992353f15aca,wearyourshine by pcj the maryse diamond gold diamond yellow gold 18 k ring,20713,293b14d04dc5bbe88cbc992353f15aca,wearyourshine by pcj the maryse diamond gold diamond yellow gold 18 k ring,20717
6ae42b269ffc7c89d5e6a5eeed46a2f5,araanz by tribhovandas bhimji zaveri delhi gold diamond 18k yellow gold 18 k ring,15709,6ae42b269ffc7c89d5e6a5eeed46a2f5,araanz by tribhovandas bhimji zaveri delhi gold diamond 18k yellow gold 18 k ring,15720
bb5be79ced7726c80d98ae412f762656,nishtaa yellow gold 22 k ring,11875,bb5be79ced7726c80d98ae412f762656,nishtaa yellow gold 22 k ring,11880
fc2e49287cd9fd5cfff605a8aff22dc4,nishtaa yellow gold 22 k ring,8681,fc2e49287cd9fd5cfff605a8aff22dc4,nishtaa yellow gold 22 k ring,8700
ea2e9893e2dd294f495f78308b9408cf,bluestone the twin wingflow yellow gold diamond 18 k ring,12990,ea2e9893e2dd294f495f78308b9408cf,bluestone the twin wingflow yellow gold diamond 18 k ring,13010
f6a698c46120ae6718347eebc9241ac3,wearyourshine by pcj the skyrah gold diamond 18 k ring,10211,f6a698c46120ae6718347eebc9241ac3,wearyourshine by pcj the skyrah gold diamond 18 k ring,10213
ba959d47815c73c262dcaefb1cccbf50,wearyourshine by pcj the dawnetta gold diamond 18 k ring,10210,ba959d47815c73c262dcaefb1cccbf50,wearyourshine by pcj the dawnetta gold diamond 18 k ring,10227
5599405561a65b267e616d579b818ec3,nishtaa yellow gold 22 k ring,7167,29cdf5689181b2f86f2c480db525a263,nishtaa yellow gold 22 k ring,6740
2e147ae9af0687c2f3e42cefd1c4470c,nishtaa yellow gold 22 k ring,7804,5599405561a65b267e616d579b818ec3,nishtaa yellow gold 22 k ring,7180
d2bab3aa28c02b840141f46478eff5f2,jewels of jaipur gold ruby yellow gold 14 k ring,11059,d2bab3aa28c02b840141f46478eff5f2,jewels of jaipur gold ruby yellow gold 14 k ring,11076
40cf99f40aa188203bc60497d5d5e073,jewels of jaipur gold ruby yellow gold 14 k ring,11571,40cf99f40aa188203bc60497d5d5e073,jewels of jaipur gold ruby yellow gold 14 k ring,11587
33dacd5c7d1f9c4a6edf841217a306da,bluestone the ziva yellow gold diamond emerald 18 k ring,31292,33dacd5c7d1f9c4a6edf841217a306da,bluestone the ziva yellow gold diamond emerald 18 k ring,31300
c33cc253f7031178ed65e6951ecf6d78,nishtaa yellow gold 22 k ring,9284,fc2e49287cd9fd5cfff605a8aff22dc4,nishtaa yellow gold 22 k ring,8700
d12d8e67f9bb082bbef65372a196821b,jdx plain bed sleeping pillow,7989,d12d8e67f9bb082bbef65372a196821b,jdx plain bed sleeping pillow,7999
5bff28a8801678232a38836e6bdacb02,jdx plain bed sleeping pillow,5291,5bff28a8801678232a38836e6bdacb02,jdx plain bed sleeping pillow,5299
727e7fbc1a107334d3175c0edb7062c6,jdx plain bed sleeping pillow,5898,727e7fbc1a107334d3175c0edb7062c6,jdx plain bed sleeping pillow,5899
1954ef1d8249262909b3d138808156bf,dailyobjects back cover for ipad mini retina display,1988,1954ef1d8249262909b3d138808156bf,dailyobjects back cover for ipad mini retina display,1999
db63268a8e05d61984620caa8979a125,kiara jewellery sterling silver cubic zirconia rhodium ring,2973,db63268a8e05d61984620caa8979a125,kiara jewellery sterling silver cubic zirconia rhodium ring,2975
0d15b58884366b057241c7ab3a2e2aed,kiara jewellery sterling silver cubic zirconia rhodium ring,3669,0d15b58884366b057241c7ab3a2e2aed,kiara jewellery sterling silver cubic zirconia rhodium ring,3675
119f6661ea91b6a54b7288ddfea26bcd,kiara jewellery sterling silver cubic zirconia rhodium ring,4514,119f6661ea91b6a54b7288ddfea26bcd,kiara jewellery sterling silver cubic zirconia rhodium ring,4525
0dd87df1618cb9665fccb6b2910f581a,kiara jewellery silver cubic zirconia rhodium ring,3897,0dd87df1618cb9665fccb6b2910f581a,kiara jewellery silver cubic zirconia rhodium ring,3911
9ab4a4be795873a249929d00fe26a157,jdx plain bed sleeping pillow,5883,727e7fbc1a107334d3175c0edb7062c6,jdx plain bed sleeping pillow,5899
b702cdd87b12d26bb8c393b82c7f39c7,jdx plain bed sleeping pillow,7990,b702cdd87b12d26bb8c393b82c7f39c7,jdx plain bed sleeping pillow,7999
3e6ac7ecc646d1d40cac926e29be483f,jdx plain bed sleeping pillow,10980,3e6ac7ecc646d1d40cac926e29be483f,jdx plain bed sleeping pillow,10999
04227ea8441464d6ac1d9d209e62e9d6,ishtaa gold cubic zirconia 18 k ring,8676,04227ea8441464d6ac1d9d209e62e9d6,ishtaa gold cubic zirconia 18 k ring,8690
2a18f623a9541c39c227152c40c4ae4c,bluestone the sestet yellow gold diamond 14 k ring,23110,2a18f623a9541c39c227152c40c4ae4c,bluestone the sestet yellow gold diamond 14 k ring,23124
ed80f5a8c111be83ac4be4a83b49da0f,bluestone the elettra yellow gold diamond 18 k ring,15897,ed80f5a8c111be83ac4be4a83b49da0f,bluestone the elettra yellow gold diamond 18 k ring,15916
e5d2b66ac1f0dc48209bfbe4a75bec13,bluestone the crocio band yellow gold diamond 14 k ring,22930,e5d2b66ac1f0dc48209bfbe4a75bec13,bluestone the crocio band yellow gold diamond 14 k ring,22946
bc6de56e36487f25eb9899e0ead952c0,karatcraft risena gold diamond 18 k ring,44464,bc6de56e36487f25eb9899e0ead952c0,karatcraft risena gold diamond 18 k ring,44470
b727abd90818f60f3028b58f1a007583,karatcraft triniya promise gold diamond 18 k ring,44009,b727abd90818f60f3028b58f1a007583,karatcraft triniya promise gold diamond 18 k ring,44019
9b54a3ceb6e05a2147bc62b4f6ae005d,karatcraft citra engagement gold diamond 18 k ring,46768,9b54a3ceb6e05a2147bc62b4f6ae005d,karatcraft citra engagement gold diamond 18 k ring,46772
3e400027ddcac20b1183f128b1cfc0d4,karatcraft sima gold diamond 18 k ring,49992,3e400027ddcac20b1183f128b1cfc0d4,karatcraft sima gold diamond 18 k ring,49999
61f38a08e8d1affb22245cdaa5c6cad0,karatcraft ailey band gold diamond 18 k ring,47038,61f38a08e8d1affb22245cdaa5c6cad0,karatcraft ailey band gold diamond 18 k ring,47049
f7222ee360602c96227022af161fe5ec,karatcraft clariz gold diamond 18 k ring,42840,f7222ee360602c96227022af161fe5ec,karatcraft clariz gold diamond 18 k ring,42860
70cd878c2be2eb4e7bfa2f18daa0f1ef,kiara jewellery sterling silver cubic zirconia rhodium ring,3063,db63268a8e05d61984620caa8979a125,kiara jewellery sterling silver cubic zirconia rhodium ring,2975
40c45482a05d3eef913036c89a1f3427,kiara jewellery sterling silver cubic zirconia rhodium ring,2864,db63268a8e05d61984620caa8979a125,kiara jewellery sterling silver cubic zirconia rhodium ring,2975
8dbfb1fb78e6db6bb67a7b9c4649d17f,kiara jewellery sterling silver cubic zirconia rhodium ring,3406,0d15b58884366b057241c7ab3a2e2aed,kiara jewellery sterling silver cubic zirconia rhodium ring,3675
5a781fe928da9165f5da889503ebe853,kiara jewellery sterling silver cubic zirconia rhodium ring,3472,0d15b58884366b057241c7ab3a2e2aed,kiara jewellery sterling silver cubic zirconia rhodium ring,3675
b9c723fdcc86356d102339c7ffc41055,kiara jewellery sterling silver cubic zirconia rhodium ring,3266,db63268a8e05d61984620caa8979a125,kiara jewellery sterling silver cubic zirconia rhodium ring,2975
be2cb95ab169297be3a0adc439e42fb9,kiara jewellery sterling silver cubic zirconia rhodium ring,3874,0d15b58884366b057241c7ab3a2e2aed,kiara jewellery sterling silver cubic zirconia rhodium ring,3675
6c9949a1ca73a940778bac9f2beeef58,kiara jewellery kir0344 silver cubic zirconia rhodium ring,3458,6c9949a1ca73a940778bac9f2beeef58,kiara jewellery kir0344 silver cubic zirconia rhodium ring,3467
75c1d1c174fc70fcef5d92dc360ec92b,kiara jewellery sterling silver cubic zirconia rhodium ring,3609,0d15b58884366b057241c7ab3a2e2aed,kiara jewellery sterling silver cubic zirconia rhodium ring,3675
877b59a64f4b2288425931c884f607aa,riva carpets cotton free bath mat classic shag bathmat ri 04,1894,877b59a64f4b2288425931c884f607aa,riva carpets cotton free bath mat classic shag bathmat ri 04,1899
81e739c7f3be737152f2e6f520e3494b,riva carpets cotton free bath mat classic loop shag bathmat ri 527,1786,81e739c7f3be737152f2e6f520e3494b,riva carpets cotton free bath mat classic loop shag bathmat ri 527,1799
fbba1f130000682656d3ac66bfae072c,riva carpets cotton free bath mat classic shag bathmat ri 04,1889,fbba1f130000682656d3ac66bfae072c,riva carpets cotton free bath mat classic shag bathmat ri 04,1899
dc5f088273a913134e4c7d15d009c8a6,riva carpets cotton free bath mat classic shag bathmat ri 04,1891,dc5f088273a913134e4c7d15d009c8a6,riva carpets cotton free bath mat classic shag bathmat ri 04,1899
d53a2c803e5fc6ddc8a5384e6111b91d,riva carpets cotton free bath mat classic shag bathmat ri 04,1879,dc5f088273a913134e4c7d15d009c8a6,riva carpets cotton free bath mat classic shag bathmat ri 04,1899
2edcb829fb3f0702615e8d4270235deb,karatcraft klytie gold diamond 18 k ring,48026,2edcb829fb3f0702615e8d4270235deb,karatcraft klytie gold diamond 18 k ring,48043
6ae1c64b28ae8298bb155068232b3c12,karatcraft klytie gold diamond 18 k ring,49997,6ae1c64b28ae8298bb155068232b3c12,karatcraft klytie gold diamond 18 k ring,49999
9292d758951e0050b410bb51b03e721a,karatcraft robini emerald gold diamond 18 k ring,49994,9292d758951e0050b410bb51b03e721a,karatcraft robini emerald gold diamond 18 k ring,49999
9d9bd8488bf09dc468ecf58f7caeeaf0,karatcraft trilic gold diamond 18 k ring,49990,9d9bd8488bf09dc468ecf58f7caeeaf0,karatcraft trilic gold diamond 18 k ring,49999
f6f28cfa042d7fb564e2a6c62760112c,allure silver amethyst sterling silver ring,3116,f6f28cfa042d7fb564e2a6c62760112c,allure silver amethyst sterling silver ring,3130
5a0408649bf1d156cc1b763be5ec8f1f,kiara jewellery sterling silver swarovski crystal yellow gold ring,3160,5a0408649bf1d156cc1b763be5ec8f1f,kiara jewellery sterling silver swarovski crystal yellow gold ring,3178
9fd2b967d3c7a8debf8bf8fb77847351,kiara jewellery sterling silver cubic zirconia rhodium ring,3211,db63268a8e05d61984620caa8979a125,kiara jewellery sterling silver cubic zirconia rhodium ring,2975
fbcceb69597b8ae69d48d9a033dd844d,karatcraft clariz gold diamond 18 k ring,44425,fbcceb69597b8ae69d48d9a033dd844d,karatcraft clariz gold diamond 18 k ring,44445
5facbe71a7c5defeeabc2901dee671b8,kiara jewellery sterling silver cubic zirconia rhodium ring,2970,db63268a8e05d61984620caa8979a125,kiara jewellery sterling silver cubic zirconia rhodium ring,2975
097251ca8fc02b1d9be1c40a7fdbbfe3,kiara jewellery sterling silver cubic zirconia rhodium ring,2967,db63268a8e05d61984620caa8979a125,kiara jewellery sterling silver cubic zirconia rhodium ring,2975
03a31774187476356680979e32e3969b,kiara jewellery sterling silver cubic zirconia rhodium ring,2598,03a31774187476356680979e32e3969b,kiara jewellery sterling silver cubic zirconia rhodium ring,2609
da4aa693ca4c70eef8e72d67207ffa31,karatcraft musimi gold diamond 18 k ring,23343,da4aa693ca4c70eef8e72d67207ffa31,karatcraft musimi gold diamond 18 k ring,23356
65e8b8203be48fd6fbd9eb07a419751c,g luck silver turquoise na k ring,3675,65e8b8203be48fd6fbd9eb07a419751c,g luck silver turquoise na k ring,3680
16f09cceec93d69b98502bf14bc04a81,g luck silver turquoise na k ring,4870,16f09cceec93d69b98502bf14bc04a81,g luck silver turquoise na k ring,4888
0e1b28db5c5086e84107cc2c78929020,g luck silver turquoise na k ring,3734,65e8b8203be48fd6fbd9eb07a419751c,g luck silver turquoise na k ring,3680
abf5330730a4f3457d441af67cbcb97a,ishtaa gold cubic zirconia 18 k ring,8284,abf5330730a4f3457d441af67cbcb97a,ishtaa gold cubic zirconia 18 k ring,8300
db5907cf7031f5a8aaa39c5528f8c5d2,wise guys pouch for lenovo s880,239,db5907cf7031f5a8aaa39c5528f8c5d2,wise guys pouch for lenovo s880,249
0b734d90093a17e916259a5b1074fe48,kiara jewellery sterling silver cubic zirconia rhodium ring,4021,0d15b58884366b057241c7ab3a2e2aed,kiara jewellery sterling silver cubic zirconia rhodium ring,3675
34e1ddfa1ee8d88be105789e0fcf62da,kiara jewellery sterling silver swarovski crystal yellow gold ring,2730,34e1ddfa1ee8d88be105789e0fcf62da,kiara jewellery sterling silver swarovski crystal yellow gold ring,2733
3514c40e51cc245d1136a46ca90d543a,kiara jewellery sterling silver cubic zirconia rhodium ring,3225,db63268a8e05d61984620caa8979a125,kiara jewellery sterling silver cubic zirconia rhodium ring,2975
